id	data_size	infer_time	accuracy	
100723	157.48	111.701	0.454	
101022	227.924	116.689	-1.0	
101068	233.362	110.704	1.0	
101420	117.232	130.65	0.454	
101762	113.184	129.626	0.95	
101780	202.478	115.691	0.934	
101787	147.624	115.666	0.8	
101884	134.651	111.726	0.532	
102331	120.617	135.636	0.603	
102356	149.266	109.706	0.802	
102411	110.76	110.679	0.766	
102644	69.144	116.662	1.0	
102707	187.21	150.572	0.366	
102805	172.004	110.678	0.512	
102820	220.713	108.692	0.801	
103548	266.681	130.674	0.483	
103585	114.944	108.709	0.975	
103723	163.033	114.693	0.278	
104119	290.81	129.654	0.303	
104198	103.865	130.675	1.0	
104424	191.548	107.737	0.355	
104455	284.181	130.626	1.0	
104572	232.958	111.701	0.702	
104603	260.405	108.709	0.901	
104612	137.526	129.666	0.091	
104619	165.733	128.657	1.0	
104666	86.351	110.704	0.069	
104669	145.146	130.625	0.365	
104782	120.356	128.682	0.9	
104803	88.546	115.715	1.0	
105014	296.877	108.71	0.907	
105249	63.38	112.696	0.134	
105264	95.318	110.704	0.762	
105335	107.41	147.605	0.361	
105455	141.021	107.712	0.721	
105912	126.08	128.68	0.655	
105923	191.867	127.659	0.202	
106048	144.804	110.679	1.0	
106235	112.296	130.675	0.267	
106266	191.784	127.658	0.0	
106281	265.805	110.733	0.702	
106330	87.526	109.707	1.0	
106389	135.613	128.679	0.205	
106563	240.941	146.632	1.0	
106757	220.698	107.714	0.663	
106881	243.123	142.619	0.9	
106912	138.81	147.63	0.9	
107087	89.728	110.728	0.267	
107094	116.455	110.679	0.434	
107226	93.334	114.718	0.309	
107339	20.657	131.672	0.458	
107554	218.889	127.627	0.505	
107851	168.873	128.656	0.407	
108026	113.152	111.735	0.631	
108244	96.347	131.674	1.0	
108253	237.836	115.716	0.52	
108440	100.305	110.704	0.9	
108495	104.858	107.688	0.901	
108503	178.935	110.704	0.169	
108864	163.059	129.629	0.8	
109055	172.991	129.653	0.801	
109118	188.313	119.705	0.648	
109313	122.74	115.714	0.374	
109441	133.295	129.653	0.406	
109798	122.07	110.727	0.703	
109827	340.67	110.704	0.9	
109900	273.072	128.632	0.649	
109916	187.674	127.627	0.0	
109976	94.409	129.654	0.13	
109992	85.348	111.7	0.901	
110042	137.111	107.709	0.762	
110211	197.262	89.737	0.95	
110282	126.543	109.68	0.9	
110359	70.316	111.676	0.9	
110449	80.114	130.624	0.703	
110638	223.229	110.704	0.933	
110721	181.276	110.7	0.9	
110784	224.336	107.688	0.564	
110884	166.433	147.581	0.41	
110972	201.306	128.656	1.0	
110999	74.875	92.891	0.636	
111036	96.312	107.714	1.0	
111086	124.263	110.68	0.592	
111179	168.965	114.718	0.901	
111207	198.245	114.718	0.521	
111609	135.26	113.694	0.398	
111951	162.696	109.677	0.678	
112110	123.854	129.68	0.95	
112298	60.988	129.628	0.37	
112378	346.229	129.651	0.282	
112626	58.585	106.724	1.0	
112634	242.626	110.706	0.95	
112798	127.753	103.695	0.696	
112997	106.55	116.686	0.703	
113051	144.936	129.678	0.9	
113235	173.689	129.624	0.677	
113354	299.275	129.629	0.378	
113403	127.461	128.657	0.963	
113589	108.738	127.683	0.507	
113720	174.665	110.675	0.702	
113867	285.321	147.606	0.9	
114049	166.63	107.712	0.282	
114770	164.552	106.74	0.825	
114871	116.812	111.7	0.504	
114884	201.132	110.704	0.549	
114907	204.558	110.703	0.669	
115118	295.969	109.682	0.9	
115245	150.297	147.641	0.516	
115870	130.699	111.702	0.472	
115885	99.586	130.658	0.631	
115898	214.492	110.704	0.851	
115946	108.959	115.663	0.371	
116068	93.12	130.65	0.901	
116206	194.435	128.631	0.598	
116208	182.24	129.629	0.507	
116362	112.833	147.267	0.247	
116439	154.769	108.708	0.231	
116479	229.479	105.716	0.631	
116589	137.719	130.627	0.648	
116825	64.614	104.719	0.955	
117197	270.9	129.627	0.85	
117374	217.034	110.703	0.75	
117425	91.521	110.704	0.672	
117492	268.17	111.233	0.44	
117525	121.812	147.58	0.925	
117645	51.952	129.628	0.536	
117719	129.086	110.704	0.113	
117744	153.493	92.727	0.802	
117908	90.602	106.713	0.626	
117914	83.558	109.706	0.663	
118209	224.19	129.654	1.0	
118367	89.559	110.68	0.208	
118405	219.417	131.648	0.404	
118515	145.609	88.031	0.95	
118594	193.291	130.651	0.802	
118921	183.582	111.677	0.631	
119038	147.624	131.649	0.966	
119088	110.944	131.873	0.901	
119233	96.521	114.694	0.325	
119365	184.278	116.339	0.688	
119445	145.666	110.679	0.822	
119452	145.504	129.449	0.702	
119516	111.415	110.68	0.35	
119641	156.605	128.628	0.573	
119677	182.787	130.625	1.0	
119828	105.588	129.653	0.422	
119911	155.706	110.68	0.615	
119995	149.228	143.616	0.774	
120420	154.591	130.649	0.374	
120572	211.162	111.685	0.85	
120584	97.375	115.666	1.0	
120777	130.402	130.65	0.786	
120853	106.665	110.704	0.455	
121031	216.93	129.682	0.736	
121153	149.688	128.681	-1.0	
121242	284.159	110.704	0.372	
121417	172.44	116.656	0.59	
121497	105.043	130.625	0.434	
121506	141.309	149.573	0.254	
121586	150.757	129.655	0.154	
121591	176.523	127.658	0.701	
121673	133.815	130.679	0.901	
121744	207.539	113.696	0.707	
122046	221.966	107.712	0.663	
122166	225.491	130.626	0.305	
122217	109.856	107.712	0.702	
122606	220.407	129.652	0.751	
122672	211.049	129.654	0.586	
122745	33.936	114.694	0.9	
122927	103.801	102.701	1.0	
122962	232.829	113.671	0.574	
122969	123.643	110.702	0.637	
123131	155.927	110.679	0.653	
123213	110.143	109.683	0.688	
123321	133.455	148.574	0.104	
123480	62.81	129.653	0.364	
123585	236.726	116.688	0.694	
123633	129.893	132.307	0.706	
124277	320.059	127.631	0.527	
124442	142.129	116.688	0.95	
124636	276.609	130.652	0.889	
124659	189.671	128.631	0.19	
124798	225.645	110.704	0.705	
124975	146.1	109.706	0.505	
125062	132.017	108.273	0.792	
125072	107.568	87.741	0.662	
125129	79.15	113.696	0.583	
125211	248.068	130.651	1.0	
125245	116.608	111.678	0.35	
125257	194.757	129.654	0.901	
125405	144.791	111.678	0.934	
125472	75.701	107.712	0.752	
125572	144.04	110.703	0.403	
125778	139.383	130.674	0.266	
125806	214.368	112.698	0.925	
125850	133.438	128.657	0.95	
125936	132.018	109.68	0.283	
125952	168.756	92.751	1.0	
126107	102.107	130.65	0.439	
126110	19.513	128.679	0.9	
126137	152.792	111.701	0.36	
126216	209.476	112.699	0.405	
126226	246.277	131.625	0.273	
126592	129.312	111.702	0.673	
127092	175.794	129.629	0.717	
127135	284.672	106.69	-1.0	
127182	112.007	107.687	0.679	
127263	218.269	110.704	0.598	
127270	109.469	108.709	0.72	
127394	216.798	105.717	0.666	
127476	302.817	116.687	1.0	
127494	109.677	111.701	0.0	
127517	332.038	130.627	0.687	
127530	126.086	110.68	0.966	
127624	157.572	149.599	0.2	
127660	144.448	142.594	0.901	
127955	224.146	111.7	0.9	
127987	100.484	111.702	0.917	
128051	144.46	101.704	0.603	
128112	156.007	106.69	0.505	
128148	108.611	111.702	0.251	
128372	167.858	109.675	0.623	
128476	138.188	110.704	0.644	
128598	168.204	116.665	0.563	
128654	90.579	127.633	1.0	
128658	103.058	112.674	0.0	
128675	248.04	131.621	0.613	
128699	141.114	117.685	0.67	
128748	130.074	117.66	0.941	
129054	124.774	129.627	0.693	
129062	189.995	129.63	0.623	
129113	287.475	127.634	0.505	
129135	218.975	130.627	0.95	
129322	75.226	115.666	0.8	
129416	126.637	130.625	0.628	
129492	118.355	128.654	0.64	
129756	326.593	129.653	0.783	
129812	65.597	111.685	0.751	
129945	124.308	88.763	0.98	
130386	129.699	116.688	0.546	
130465	105.444	111.702	0.202	
130566	294.334	110.239	1.0	
130579	90.247	107.712	0.851	
130586	123.327	108.709	0.95	
130599	158.328	131.649	1.0	
130613	198.526	111.699	0.309	
130699	191.351	108.709	0.543	
130826	145.859	130.651	0.642	
131131	178.544	130.626	0.752	
131138	230.892	129.637	0.61	
131273	93.742	116.686	0.9	
131379	205.565	131.649	1.0	
131386	89.546	112.698	0.591	
131431	164.521	108.71	1.0	
131444	148.102	116.688	0.901	
131556	88.342	111.7	0.195	
131938	207.599	117.662	1.0	
132116	160.275	149.576	0.415	
132329	69.206	108.708	0.972	
132375	158.006	131.624	0.487	
132408	143.023	107.712	0.688	
132544	163.463	111.677	0.613	
132587	142.337	110.703	0.748	
132622	176.376	129.653	1.0	
132703	142.479	109.705	0.802	
132796	257.522	111.674	0.791	
132931	185.776	111.702	0.966	
133000	173.465	109.682	0.598	
133087	184.55	109.683	0.678	
133233	112.771	103.746	0.116	
133244	159.663	102.701	0.638	
133343	53.604	106.69	1.0	
133418	192.778	112.675	1.0	
133567	205.831	111.7	1.0	
133631	262.661	107.711	1.0	
133645	194.623	111.701	0.374	
133778	228.631	128.655	0.925	
133819	208.082	112.699	0.442	
133969	183.775	110.704	0.641	
134034	324.234	141.622	1.0	
134096	138.159	131.648	0.369	
134112	98.444	130.65	1.0	
134322	111.307	129.653	0.301	
134689	214.952	108.71	1.0	
134722	147.386	130.651	0.652	
134856	63.583	129.626	0.501	
134882	255.72	146.632	0.328	
134886	109.418	130.626	0.347	
135410	138.491	117.686	0.568	
135561	91.569	130.624	0.397	
135604	237.842	111.703	0.597	
135670	113.611	117.711	0.9	
135673	139.281	111.701	1.0	
135872	116.595	110.702	0.64	
135890	160.806	107.711	0.443	
135902	236.44	111.677	0.933	
136033	120.434	110.68	0.901	
136334	134.655	130.65	0.736	
136355	156.309	110.703	0.293	
136466	98.19	108.708	0.505	
136600	146.768	130.65	0.442	
136633	147.379	108.708	0.468	
136715	208.543	111.701	0.38	
136772	83.342	111.7	0.604	
136915	98.512	111.668	0.516	
137106	61.586	111.701	0.652	
137246	48.228	112.698	0.522	
137294	176.248	112.698	0.337	
137576	286.322	146.606	0.494	
137727	132.405	104.721	0.494	
137950	127.916	106.715	0.9	
138115	99.625	194.48	1.0	
138241	171.412	115.691	0.505	
138492	152.881	107.687	0.65	
138550	218.138	110.704	0.257	
138639	166.796	130.625	0.564	
138819	109.634	129.653	1.0	
138856	281.936	129.629	0.505	
138954	145.222	147.605	0.101	
138979	157.755	113.67	0.673	
139077	113.292	130.65	0.232	
139099	223.278	130.65	0.396	
139260	109.332	107.713	0.286	
139684	114.92	111.701	0.561	
139871	172.706	110.705	1.0	
139872	225.832	130.905	0.728	
139883	290.3	112.674	0.454	
140076	130.57	131.646	0.303	
140203	105.929	128.657	0.634	
140270	121.507	111.701	1.0	
140286	138.623	140.625	0.631	
140420	279.535	111.677	0.9	
140439	159.485	109.707	0.376	
140556	215.725	130.626	0.907	
140583	256.472	130.651	0.394	
140640	162.691	111.358	0.515	
140658	153.012	116.688	0.9	
140840	133.757	104.721	0.496	
140929	95.292	106.715	0.9	
140987	153.985	108.709	0.516	
141328	237.245	130.65	0.488	
141597	104.785	113.696	0.955	
141671	113.373	89.736	0.43	
141821	221.496	130.203	0.789	
142092	221.543	129.629	1.0	
142238	353.738	111.7	0.679	
142324	140.453	129.653	0.309	
142472	187.448	127.682	0.561	
142585	113.649	116.688	0.279	
142620	261.052	111.677	0.522	
142790	93.184	131.648	0.593	
142971	284.474	112.669	0.861	
143068	56.966	79.786	0.282	
143556	212.229	116.665	0.392	
143572	282.803	113.674	0.252	
143931	243.037	129.628	0.505	
143961	186.942	101.703	0.56	
143998	197.791	149.6	0.524	
144003	105.816	132.645	0.387	
144114	75.688	112.698	1.0	
144300	186.366	110.704	0.514	
144333	198.693	109.242	0.622	
144706	94.046	130.651	0.323	
144784	98.956	117.292	0.8	
144798	119.58	107.712	0.745	
144932	92.547	112.673	0.303	
144984	77.302	109.682	0.667	
145020	165.829	103.698	0.396	
145591	190.074	130.65	0.0	
145597	184.135	129.628	0.367	
145620	177.116	113.696	0.851	
145665	90.9	108.709	0.801	
145781	142.866	130.619	0.966	
146155	215.035	127.634	0.252	
146358	146.275	106.69	0.622	
146363	137.012	131.648	1.0	
146457	125.992	130.649	0.536	
146489	182.431	129.652	0.744	
146498	204.373	129.652	0.135	
146667	175.559	141.622	0.442	
146825	150.571	86.767	0.525	
146831	258.37	113.696	0.683	
147205	216.965	110.681	0.868	
147223	192.058	103.697	0.822	
147338	164.193	116.664	0.63	
147415	76.97	130.626	0.254	
147498	160.711	142.593	0.084	
147518	152.519	117.663	0.116	
147725	181.637	106.715	0.589	
147729	128.726	131.648	0.515	
147740	176.724	128.655	0.504	
147745	178.822	130.627	0.85	
148508	160.923	112.672	0.564	
148620	42.816	132.646	0.931	
148662	107.703	129.654	0.691	
148707	279.749	130.623	1.0	
148719	276.477	131.674	0.874	
148730	130.964	111.698	0.227	
148739	214.549	110.729	0.554	
148783	151.835	108.71	0.604	
148957	110.475	130.624	0.913	
148999	204.133	113.695	0.358	
149222	39.148	127.635	0.413	
149375	117.34	127.684	0.787	
149406	295.092	147.603	0.8	
149568	218.607	146.583	0.69	
149622	295.13	129.628	0.701	
149770	8.678	129.676	0.752	
150224	69.464	111.7	0.427	
150265	175.033	117.709	0.671	
150417	213.368	130.649	0.589	
150638	112.01	130.65	0.577	
150649	116.865	106.714	0.664	
150726	282.552	116.689	0.925	
150930	107.56	104.693	0.2	
151000	96.701	112.674	0.521	
151051	69.67	131.624	0.404	
151480	188.006	130.627	0.515	
151516	51.398	111.705	0.9	
151629	159.451	109.706	0.553	
151657	155.103	105.692	0.801	
151662	187.825	130.651	0.505	
151820	158.371	110.679	0.617	
151857	130.057	131.673	0.8	
151938	148.377	115.665	0.612	
151962	237.302	130.652	0.401	
152120	153.293	111.677	1.0	
152214	261.541	118.659	0.95	
152465	278.728	141.595	1.0	
152686	141.873	107.711	0.963	
152740	201.764	89.736	0.733	
152771	168.226	131.621	0.454	
152870	199.477	119.681	0.65	
153011	204.887	130.65	0.442	
153217	65.265	117.685	0.802	
153229	116.394	130.65	0.718	
153299	239.612	141.622	1.0	
153343	152.706	130.625	0.825	
153510	239.607	110.679	0.104	
153527	198.938	130.651	0.262	
153529	124.254	115.689	0.522	
153568	154.532	128.656	1.0	
153632	100.325	131.65	0.845	
153669	203.735	111.675	0.711	
153782	262.052	105.693	0.586	
153797	158.476	129.652	0.755	
154000	157.829	130.65	0.367	
154004	254.884	111.678	0.711	
154087	87.622	130.624	0.387	
154213	131.161	130.65	1.0	
154339	88.367	113.696	0.85	
154358	169.296	108.709	0.433	
154425	128.593	111.677	0.768	
154431	127.218	110.704	0.122	
154644	31.55	146.609	0.95	
154705	101.868	130.65	0.578	
154718	93.77	116.688	0.925	
154947	212.849	150.573	1.0	
155051	55.221	129.653	0.4	
155145	141.521	131.648	0.748	
155154	78.461	118.682	1.0	
155179	148.173	131.621	0.505	
155291	166.442	111.677	1.0	
155341	157.069	130.651	0.643	
155443	196.972	111.669	0.597	
155451	110.969	132.62	0.054	
155571	258.561	111.701	1.0	
156071	257.862	130.627	0.479	
156076	282.12	130.649	0.439	
156278	156.299	111.701	0.176	
156292	254.934	108.71	0.718	
156372	75.231	107.711	0.571	
156643	192.137	131.647	0.515	
156924	108.45	112.698	0.398	
157046	145.916	140.623	0.135	
157098	118.104	111.702	0.911	
157124	165.197	110.704	0.8	
157138	84.582	132.644	0.403	
157213	217.434	102.701	0.9	
157365	118.113	107.711	0.482	
157390	164.564	132.644	0.286	
157418	104.854	116.664	0.61	
157601	118.584	148.576	0.651	
157756	149.656	117.279	0.421	
157767	183.906	111.756	0.486	
157807	116.987	111.924	0.934	
157847	149.068	106.713	0.6	
157928	202.297	130.623	0.47	
158227	120.962	132.621	0.95	
158548	291.192	128.63	0.22	
158660	118.861	148.601	0.607	
158744	161.982	112.665	0.473	
158945	297.078	115.689	0.851	
158956	64.732	111.701	0.446	
159112	144.143	129.678	0.5	
159282	88.48	112.727	0.776	
159311	153.993	111.7	0.801	
159399	121.393	130.626	0.494	
159458	217.039	129.679	0.75	
159684	189.762	107.692	0.851	
159791	140.064	130.65	0.248	
159977	208.354	111.677	0.604	
160012	153.651	130.622	0.529	
160556	77.648	113.695	0.633	
160666	91.889	131.624	1.0	
160728	107.622	111.675	0.238	
160772	129.709	128.631	0.035	
160864	111.646	105.718	0.584	
161008	122.724	130.65	1.0	
161032	208.003	129.629	0.604	
161044	35.375	91.754	0.85	
161128	108.817	118.658	0.44	
161397	69.171	130.626	0.202	
161609	181.814	128.655	0.419	
161642	154.291	116.663	1.0	
161781	143.563	111.675	0.95	
161799	160.404	112.7	0.367	
161820	190.639	107.688	1.0	
161861	65.401	132.646	0.9	
161875	361.323	113.695	0.9	
161879	181.218	146.608	0.703	
161925	118.801	116.689	0.917	
161978	110.293	110.68	0.807	
162035	135.178	131.647	0.855	
162092	214.688	147.582	0.538	
162130	190.42	131.647	1.0	
162366	72.619	131.648	1.0	
162415	108.699	128.63	0.925	
162543	166.481	103.723	0.605	
162581	154.916	117.684	0.95	
162732	177.906	111.677	0.871	
162858	135.114	107.687	0.676	
163057	133.714	130.625	0.483	
163117	82.755	119.68	0.534	
163118	117.504	113.672	0.865	
163155	114.446	111.701	1.0	
163257	132.811	108.337	0.581	
163258	97.97	131.648	0.9	
163290	183.617	117.686	0.565	
163314	94.615	111.701	0.445	
163562	79.884	111.699	0.95	
163611	307.744	130.626	0.661	
163640	158.385	131.648	0.888	
163682	680.204	108.709	0.833	
163746	246.94	129.194	0.702	
163951	38.279	107.711	0.505	
164115	265.031	149.622	0.505	
164363	239.508	145.585	1.0	
164602	104.485	129.627	0.394	
164637	216.466	117.66	1.0	
164883	142.194	132.645	0.772	
164885	110.227	111.701	0.685	
164969	129.46	110.704	1.0	
165039	196.562	110.68	0.377	
165257	140.854	103.723	0.7	
165336	218.602	130.651	1.0	
165351	169.858	148.603	0.0	
165500	299.4	131.649	0.9	
165518	104.248	149.573	0.925	
165681	241.026	112.674	0.261	
165713	160.979	108.709	1.0	
165831	146.884	131.623	0.45	
166165	266.843	137.631	0.728	
166166	92.829	130.624	0.476	
166259	161.017	112.674	0.678	
166277	112.015	117.685	0.975	
166287	148.178	132.647	0.783	
166391	118.431	112.697	0.605	
166426	166.241	141.621	0.657	
166478	79.699	111.677	0.811	
166509	190.257	111.68	0.652	
166521	85.277	110.681	0.12	
166563	99.387	109.706	0.8	
166642	323.601	129.653	1.0	
166664	155.124	111.7	1.0	
166747	114.811	116.689	0.464	
166768	125.053	108.709	0.955	
166918	214.264	116.688	0.287	
167067	109.942	116.663	0.802	
167122	147.174	129.653	0.286	
167128	170.42	113.697	0.834	
167159	120.543	132.645	0.917	
167240	146.653	111.677	1.0	
167353	150.366	116.688	0.0	
167486	139.873	130.65	0.272	
167540	161.133	112.697	1.0	
167572	217.374	111.701	0.492	
167898	72.398	131.624	0.966	
167902	176.835	130.65	0.9	
168330	83.019	106.715	0.733	
168337	171.479	130.621	0.845	
168458	170.593	110.675	0.9	
168593	134.637	130.651	0.934	
168619	153.003	129.654	0.9	
168883	152.899	116.687	0.718	
168974	101.453	117.685	0.865	
169076	96.364	150.596	0.534	
169169	188.286	131.647	0.566	
169356	234.646	129.653	0.626	
169996	143.224	130.65	0.593	
170099	127.374	129.655	1.0	
170116	186.754	133.643	0.012	
170191	123.125	146.112	0.933	
170278	171.582	127.659	1.0	
170474	185.922	131.674	0.81	
170545	73.119	130.651	0.299	
170595	109.733	148.602	0.601	
170613	101.794	108.458	0.925	
170670	184.718	111.701	0.757	
170739	225.701	142.658	0.75	
170893	55.852	131.648	0.505	
170955	67.321	110.86	0.851	
171050	129.403	115.717	1.0	
171190	109.48	131.619	0.537	
171298	339.519	130.651	1.0	
171382	217.084	111.701	0.478	
171611	161.175	110.704	0.737	
171740	191.179	132.646	0.489	
171757	115.945	128.68	0.409	
171788	149.185	108.709	0.934	
172083	134.288	103.723	0.077	
172330	270.14	131.648	0.851	
172396	86.877	89.76	0.925	
172547	225.225	131.649	0.415	
172571	191.297	103.748	0.652	
172595	121.741	103.747	0.423	
172617	174.383	116.715	0.469	
172648	261.038	129.679	0.775	
172649	74.955	110.678	0.85	
172856	112.435	131.649	0.9	
172877	72.286	129.654	0.454	
172935	55.272	129.653	0.45	
172946	88.789	108.709	0.448	
172977	300.651	129.654	1.0	
173004	231.697	130.651	0.781	
173008	119.034	128.656	0.245	
173033	156.818	115.691	0.95	
173044	164.281	92.752	1.0	
173057	202.358	116.687	0.59	
173091	119.503	149.6	0.48	
173183	189.971	130.666	-1.0	
173302	178.736	111.709	0.317	
173371	198.016	149.625	0.748	
173383	176.768	111.701	0.522	
173799	330.758	142.617	0.726	
173830	145.683	140.624	0.75	
174004	322.335	130.65	1.0	
174018	98.094	130.65	0.95	
174123	192.217	129.68	0.832	
174231	104.238	117.684	0.966	
174371	325.314	127.693	0.604	
174482	202.674	105.717	0.493	
175251	151.883	148.602	0.95	
175364	118.544	129.653	0.259	
175387	62.028	131.648	1.0	
175438	268.54	131.648	0.653	
175443	146.877	116.688	0.454	
175535	171.449	115.691	0.403	
176037	239.659	113.696	0.277	
176232	118.341	117.689	0.685	
176446	234.176	132.646	1.0	
176606	300.905	130.65	0.61	
176634	176.729	132.645	0.7	
176701	264.114	129.653	-1.0	
176778	176.83	108.709	1.0	
176799	141.349	111.701	0.658	
176847	345.615	130.65	0.9	
176857	99.286	130.651	0.416	
176901	73.009	104.72	0.686	
177015	172.062	132.647	0.505	
177065	369.2	149.599	0.602	
177213	152.216	103.722	0.706	
177357	197.928	108.71	0.925	
177383	188.331	110.704	1.0	
177489	192.773	129.653	0.475	
177539	128.848	113.696	1.0	
177714	149.878	106.715	0.618	
177861	200.306	116.688	0.585	
177893	140.929	112.699	0.824	
177934	305.507	131.648	0.671	
177935	189.953	116.66	0.201	
178028	121.238	114.692	0.25	
178469	261.456	110.704	0.353	
178618	146.339	108.734	0.532	
178744	148.209	111.701	0.242	
178982	126.626	110.704	0.354	
179112	94.11	133.643	0.95	
179141	179.017	129.653	0.506	
179174	224.165	108.709	0.677	
179214	181.571	107.712	1.0	
179265	221.321	111.701	0.346	
179285	77.807	108.734	1.0	
179392	81.989	115.689	0.564	
179487	241.26	118.682	0.719	
179642	226.928	112.7	0.468	
179653	198.203	130.65	0.6	
179765	182.644	128.68	1.0	
179898	116.278	129.678	0.464	
180011	195.961	116.713	0.707	
180101	224.925	130.651	0.826	
180135	71.784	109.707	0.751	
180188	138.355	131.649	1.0	
180296	166.189	105.801	0.4	
180383	99.698	132.027	0.778	
180487	198.934	113.166	0.911	
180560	110.978	111.212	0.9	
180751	198.922	129.872	0.654	
180792	81.363	116.845	0.8	
180798	126.498	116.687	0.8	
180878	120.797	113.522	0.417	
181303	131.671	103.327	0.9	
181421	84.144	112.033	0.787	
181499	173.938	141.493	0.934	
181542	201.044	145.64	0.603	
181666	123.181	110.705	0.678	
181753	171.266	111.674	0.368	
181796	160.643	102.725	0.673	
181816	204.852	131.648	0.556	
181859	73.399	108.71	0.685	
181969	272.173	136.635	0.983	
182021	72.016	102.751	0.454	
182155	85.352	112.675	0.623	
182162	167.886	110.703	0.3	
182202	99.117	106.715	0.672	
182417	128.914	131.648	0.5	
182441	185.159	107.712	0.274	
182611	136.052	117.686	0.411	
182805	126.77	103.723	0.697	
182923	126.625	116.689	0.734	
183049	143.466	109.706	0.432	
183104	104.762	130.651	0.0	
183127	132.859	111.726	1.0	
183246	126.145	129.652	0.303	
183391	240.21	148.602	0.236	
183437	243.063	109.707	0.81	
183500	104.793	111.701	0.851	
183648	211.109	110.704	0.963	
183675	244.184	107.712	1.0	
183709	105.317	117.686	0.505	
183716	113.233	117.686	0.722	
183965	172.991	130.65	0.389	
184321	196.783	130.651	0.7	
184324	116.72	112.699	0.508	
184338	222.646	111.701	1.0	
184384	118.649	130.651	0.658	
184400	127.062	129.654	0.302	
184611	151.34	129.678	0.634	
184762	131.503	129.654	0.9	
184791	130.042	130.65	0.527	
184978	225.981	117.686	0.851	
185157	136.778	107.711	0.042	
185250	237.703	106.741	0.873	
185292	122.912	107.712	0.454	
185409	271.582	112.701	0.47	
185472	196.199	130.65	0.558	
185473	111.124	79.787	0.466	
185599	116.995	130.651	0.74	
185802	117.414	117.685	0.48	
185890	169.11	119.68	0.411	
185950	73.738	109.682	0.95	
186042	155.256	104.72	0.85	
186282	129.777	111.701	0.786	
186296	153.603	129.653	1.0	
186345	83.753	111.702	0.652	
186422	135.793	111.701	0.801	
186449	143.035	109.707	0.518	
186624	197.634	147.629	0.477	
186632	158.678	116.688	0.28	
186637	323.185	112.699	0.9	
186873	138.719	149.624	0.47	
186929	128.38	108.71	0.111	
186938	193.301	111.701	1.0	
186980	214.81	118.683	0.511	
187055	149.954	107.712	0.818	
187144	172.044	131.673	0.502	
187236	127.951	128.68	0.604	
187243	101.333	116.663	0.865	
187249	106.632	130.676	0.567	
187271	117.179	117.661	1.0	
187362	118.938	110.704	0.626	
187513	116.213	109.707	0.487	
187585	101.832	111.702	1.0	
187734	139.554	130.65	0.276	
187745	78.204	129.654	1.0	
187990	106.174	129.654	0.801	
188296	242.307	147.605	0.508	
188439	274.741	107.712	0.802	
188465	204.814	131.649	0.277	
188592	221.756	116.713	0.851	
188689	79.621	108.708	0.564	
188906	127.918	131.648	1.0	
189078	75.531	111.701	0.421	
189213	83.903	131.649	0.337	
189226	125.573	112.699	1.0	
189310	151.961	130.651	0.9	
189436	135.302	117.685	0.208	
189451	180.924	111.728	0.925	
189475	136.768	130.651	0.562	
189698	160.84	111.702	1.0	
189752	140.356	130.65	0.584	
189775	158.837	129.629	0.344	
189806	147.245	129.627	0.48	
189820	127.991	111.7	0.558	
189828	105.967	149.576	1.0	
190007	178.263	104.695	0.801	
190140	189.184	111.701	0.864	
190236	96.187	106.715	0.41	
190307	267.321	129.678	0.802	
190637	65.328	108.685	0.653	
190648	197.241	130.675	0.925	
190676	143.752	109.706	0.709	
190753	234.312	131.647	0.439	
190756	121.026	129.677	1.0	
190841	259.132	111.701	0.901	
190853	172.989	92.752	0.658	
190923	135.518	116.659	0.581	
191013	201.103	115.663	0.75	
191288	140.135	112.672	0.9	
191471	140.775	131.672	1.0	
191580	248.707	116.714	0.476	
191614	219.395	147.597	0.866	
191672	183.983	111.706	0.825	
191761	147.42	132.827	0.882	
191845	146.814	102.726	0.488	
192047	56.02	117.294	0.9	
192191	192.459	116.665	1.0	
192607	260.312	113.671	1.0	
192670	336.11	110.678	0.418	
192699	233.195	130.65	0.465	
192716	229.12	128.63	0.802	
192871	80.092	112.701	0.469	
192904	140.274	112.699	0.862	
192964	104.989	108.708	0.663	
193162	157.259	112.698	0.762	
193181	223.27	109.707	0.49	
193245	99.211	130.624	0.471	
193348	58.017	109.679	0.95	
193429	127.067	111.702	1.0	
193494	142.615	109.683	0.9	
193674	170.023	129.653	0.889	
193717	114.892	128.657	0.507	
193743	79.692	108.71	0.704	
193884	167.451	132.618	0.9	
193926	187.034	129.631	0.412	
194216	160.542	86.768	0.456	
194471	100.051	108.685	0.75	
194506	284.658	128.629	0.576	
194716	88.297	111.725	0.71	
194724	210.954	129.679	0.542	
194746	117.9	129.629	0.752	
194832	119.479	112.698	0.464	
194875	268.971	145.635	0.474	
194940	95.213	131.621	0.666	
195045	207.493	129.629	0.901	
195165	164.251	128.656	0.339	
195754	116.138	110.702	0.132	
195842	115.284	129.654	0.648	
195918	70.934	113.669	0.946	
196009	135.667	130.651	0.644	
196141	132.173	112.674	0.709	
196185	126.796	110.678	1.0	
196442	53.373	110.704	0.471	
196754	154.302	116.713	0.925	
196759	154.915	129.627	0.888	
196843	260.08	128.632	0.719	
197004	148.092	112.674	1.0	
197022	267.115	130.626	1.0	
197388	163.483	107.712	0.563	
197528	168.223	116.664	1.0	
197658	235.159	141.621	0.901	
197796	172.6	129.625	0.492	
197870	158.524	111.701	0.732	
198489	219.619	108.709	0.595	
